Iso,City,Composer,Work,Start Date,Performances
de,Hof,Kunneke,Der Vetter aus Dingsda,2016-11-05,8
de,Hof,Poulenc,Dialogues des Carmelites,2017-03-11,7
de,Hof,Raymond,Maske in Blau,2016-12-16,10
de,Hof,Verdi,Macbeth,2017-06-17,8
de,Ibbenbüren,"Strauss, J",Die Fledermaus,2017-03-29,1
de,Iserlohn,Verdi,Rigoletto,2017-04-02,1
de,Itzehoe,Berg,Lulu,2017-05-17,1
de,Itzehoe,Donizetti,Maria Stuarda,2017-03-22,1
de,Itzehoe,Lehar,Die lustige Witwe,2017-06-26,1
de,Itzehoe,"Strauss, J",Der Zigeunerbaron,2017-04-30,1
de,Jonsdorf,Lehar,Die lustige Witwe,2017-07-08,1
de,Kaiserslautern,Bizet,Les Pecheurs de perles,2017-02-04,8
de,Kaiserslautern,Hosokawa,The Raven,2017-06-18,6
de,Kaiserslautern,Humperdinck,Hansel und Gretel,2016-10-29,13
de,Kaiserslautern,Jost,Heart Sutra,2017-06-18,6
de,Kaiserslautern,"Kalman, E",Die Csardasfurstin,2016-12-17,8
de,Kaiserslautern,Mashayekhi,Neda,2017-04-23,7
de,Kaiserslautern,Verdi,Attila,2016-09-17,9
de,Karlsruhe,Bellini,I Capuleti e i Montecchi,2016-09-28,10
de,Karlsruhe,Cilea,Adriana Lecouvreur,2017-04-01,10
de,Karlsruhe,Donizetti,L'elisir d'amore,2016-09-15,17
de,Karlsruhe,Dorman,Wahnfried,2017-01-28,7
de,Karlsruhe,Handel,Arminio,2017-02-24,3
de,Karlsruhe,Handel,Semele,2017-02-17,5
de,Karlsruhe,Handel,Theodora,2017-02-18,1
de,Karlsruhe,Humperdinck,Hansel und Gretel,2016-11-26,6
de,Karlsruhe,Mozart,La clemenza di Tito,2017-07-08,4
de,Karlsruhe,Mozart,Le nozze di Figaro,2017-03-09,6
de,Karlsruhe,Puccini,Tosca,2016-11-13,6
de,Karlsruhe,Verdi,Macbeth,2016-10-21,4
de,Karlsruhe,"Wagner, Richard",Das Rheingold,2016-09-30,9
de,Karlsruhe,"Wagner, Richard",Die Walkure,2016-12-11,6
de,Karlsruhe,"Wagner, Richard",Siegfried,2017-06-10,3
de,Kassel,Gounod,Romeo et Juliette,2017-04-08,12
de,Kassel,Humperdinck,Hansel und Gretel,2016-11-19,4
de,Kassel,Krasa,Brundibar,2017-06-17,6
de,Kassel,Lliteres,Los Elementos,2016-10-28,4
de,Kassel,Mitterer,Schneewittchen,2017-03-05,3
de,Kassel,Mozart,Die Entfuhrung aus dem Serail,2016-10-07,8
de,Kassel,Mozart,Le nozze di Figaro,2016-09-24,15
de,Kassel,Offenbach,La Grande-Duchesse de Gerolstein,2016-10-29,17
de,Kassel,Puccini,Turandot,2016-10-02,6
de,Kassel,Rossini,Il barbiere di Siviglia,2017-02-25,5
de,Kassel,"Strauss, R",Elektra,2017-02-18,8
de,Kassel,Traetta,Antigona,2017-06-03,5
de,Kassel,Verdi,Luisa Miller,2016-12-17,10
de,Kiel,Leclair,Scylla et Glaucus,2017-05-06,9
de,Kiel,Meyerbeer,Les Huguenots,2016-09-24,13
de,Kiel,Puccini,Tosca,2016-10-15,3
de,Kiel,Puccini,Turandot,2017-07-15,8
de,Kiel,Rossini,Il viaggio a Reims,2017-01-28,12
de,Kiel,Verdi,Rigoletto,2016-10-09,15
de,Kiel,"Wagner, Richard",Das Rheingold,2017-03-24,3
de,Kiel,"Wagner, Richard",Die Walkure,2017-05-14,2
de,Kiel,"Wagner, Richard",Siegfried,2017-03-11,7
de,Koblenz,Bizet,Carmen,2017-07-01,6
de,Koblenz,Eichberg,Glare,2017-03-11,5
de,Koblenz,Glass,The Fall of the House of Usher,2017-03-10,7
de,Koblenz,"Kalman, E",Die Herzogin von Chicago,2016-11-12,14
de,Koblenz,Marschner,Der Vampyr,2017-05-06,10
de,Koblenz,Mozart,Die Zauberflote,2016-12-02,3
de,Koblenz,Mozart,Le nozze di Figaro,2016-09-24,14
de,Koblenz,"Strauss, R",Der Rosenkavalier,2017-01-21,10
de,Konstanz,Martinu,Ariane,2017-08-16,5
de,Konstanz,Milhaud,L'Abandon d'Ariane,2017-08-16,5
de,Krefeld,Janacek,Kat'a Kabanova,2016-10-15,6
de,Krefeld,Lincke,Frau Luna,2016-10-28,8
de,Krefeld,Mascagni,Cavalleria rusticana,2016-09-17,7
de,Krefeld,Nyman,The Man who Mistook his Wife for a Hat,2017-05-19,5
de,Krefeld,Puccini,Gianni Schicchi,2016-09-17,7
de,Krefeld,Verdi,Un ballo in maschera,2017-01-14,7
de,Krefeld,"Wagner, Richard",Lohengrin,2017-04-15,6
de,Köln,Beethoven,Fidelio,2017-06-11,9
de,Köln,Berlioz,Benvenuto Cellini,2016-09-18,4
de,Köln,Bernstein,Candide,2016-12-04,12
de,Köln,Donizetti,Lucia di Lammermoor,2017-04-09,5
de,Köln,Janacek,The Cunning Little Vixen,2016-11-20,6
de,Köln,Mozart,Le nozze di Figaro,2017-05-21,9
de,Köln,Offenbach,Les contes d'Hoffmann (adaptation),2017-04-01,12
de,Köln,Orff,Die Kluge,2017-01-29,14
de,Köln,Poulenc,La Voix humaine,2017-01-13,5
de,Köln,Puccini,La boheme,2016-12-16,8
de,Köln,Puccini,Turandot,2017-04-02,13
de,Köln,Purcell,King Arthur,2016-09-18,8
de,Köln,Ravel,L'Enfant et les sortileges,2016-09-30,9
de,Köln,Ravel,L'Heure espagnole,2016-09-30,9
de,Köln,"Schoenberg, A",Pierrot Lunaire,2016-10-01,2
de,Köln,Schreker,Die Gezeichneten,2017-07-02,5
de,Köln,Staud,Die Antilope,2017-03-05,6
de,Köln,Verdi,Falstaff,2016-10-30,6
de,Köln,Vivaldi,Catone in Utica,2016-09-09,2
de,Köln,Weber,Oberon,2017-03-11,2
de,Köln,"Zeller, C",Der Vogelhandler,2016-12-17,3
de,Köln,"Zimmermann, U",Weisse Rose,2016-10-22,9
de,Landshut,Catalani,La Wally,2017-01-20,6
de,Landshut,Donizetti,Lucia di Lammermoor,2017-06-23,4
de,Landshut,Janacek,The Cunning Little Vixen,2017-04-28,4
de,Landshut,Rameau,Platee,2017-03-03,5
de,Landshut,"Strauss, J",Der Zigeunerbaron,2016-09-30,10
de,Leipzig,Benatzky,Im weissen Rossl,2016-09-24,4
de,Leipzig,Bernstein,Candide,2017-06-24,3
de,Leipzig,Donizetti,Lucia di Lammermoor,2016-11-26,6
de,Leipzig,Gounod,Cinq-Mars,2017-05-20,3
de,Leipzig,Gounod,Faust,2017-01-21,3
de,Leipzig,Humperdinck,Hansel und Gretel (reduction),2016-10-09,4
de,Leipzig,Humperdinck,Hansel und Gretel,2016-10-11,5
de,Leipzig,Humperdinck,Hansel und Gretel,2016-12-04,4
de,Leipzig,"Kalman, E",Die Csardasfurstin,2016-12-09,4
de,Leipzig,Mozart,Die Entfuhrung aus dem Serail,2017-01-15,4
de,Leipzig,Mozart,Die Zauberflote,2016-09-25,5
de,Leipzig,Mozart,Le nozze di Figaro,2016-10-29,5
de,Leipzig,Puccini,La boheme,2016-12-03,3
de,Leipzig,Puccini,Madama Butterfly,2016-10-08,5
de,Leipzig,Puccini,Turandot,2016-10-22,7
de,Leipzig,Rossini,La cenerentola,2016-12-17,3
de,Leipzig,Rota,Aladino e la lampada magica,2016-10-28,6
de,Leipzig,"Strauss, J",Die Fledermaus,2016-10-11,11
de,Leipzig,"Strauss, J",Wiener Blut,2017-01-28,5
de,Leipzig,"Strauss, R",Arabella,2016-09-18,6
de,Leipzig,"Strauss, R",Die Frau ohne Schatten,2017-04-23,3
de,Leipzig,"Strauss, R",Salome,2017-06-17,2
de,Leipzig,Verdi,La traviata,2016-10-02,3
de,Leipzig,Verdi,Nabucco,2016-12-22,3
de,Leipzig,"Wagner, Richard",Das Rheingold,2017-01-07,2
de,Leipzig,"Wagner, Richard",Der Ring (reduction),2017-02-04,5
de,Leipzig,"Wagner, Richard",Die Walkure,2017-01-08,2
de,Leipzig,"Wagner, Richard",Gotterdammerung,2017-03-26,2
de,Leipzig,"Wagner, Richard",Parsifal,2017-04-14,1
de,Leipzig,"Wagner, Richard",Siegfried,2017-03-12,3
de,Leipzig,Weber,Der Freischutz,2017-03-04,4
de,Lippstadt,"Strauss, J",Die Fledermaus,2017-01-20,1
de,Lubeck,Bellini,I Capuleti e i Montecchi,2017-05-11,4
de,Lubeck,Bernstein,Mass,2017-03-17,7
de,Lubeck,Handel,Ariodante,2017-04-28,5
de,Lubeck,Humperdinck,Hansel und Gretel,2016-12-09,3
de,Lubeck,Puccini,Tosca,2016-11-18,11
de,Lubeck,Purcell,The Fairy Queen,2017-04-01,5
de,Lubeck,Rossini,Il viaggio a Reims,2017-02-05,11
de,Lubeck,"Strauss, R",Ariadne auf Naxos,2016-09-10,11
de,Lubeck,Verdi,Attila,2016-10-28,5
de,Lubeck,"Wagner, Richard",Der fliegende Hollander,2017-06-09,4
de,Ludwigsburg,Haydn,Die Schopfung,2017-06-01,2
de,Ludwigshafen,"Zeller, C",Der Vogelhandler,2017-01-20,3
de,Luneburg,Benatzky,Im weissen Rossl,2016-09-29,13
de,Luneburg,"Dvorak, A",Rusalka (adaptation),2017-05-05,9
de,Luneburg,Humperdinck,Hansel und Gretel,2017-06-17,2
de,Luneburg,Verdi,Otello,2016-09-17,12
de,Lutherstadt Eisleben,Bizet,Carmen,2017-03-18,1
de,Magdeburg,Boesmans,Julie,2016-11-04,4
de,Magdeburg,Frid,The Diary of Anne Frank,2015-11-09,2
de,Magdeburg,Gounod,Faust,2016-09-10,9
de,Magdeburg,"Kalman, E",Die Csardasfurstin,2017-03-11,7
de,Magdeburg,Lortzing,Der Wildschutz,2017-07-07,2
de,Magdeburg,Mozart,Die Zauberflote,2016-12-04,4
de,Magdeburg,Mozart,La finta giardiniera,2017-05-06,4
de,Magdeburg,Nicolai,Die lustigen Weiber von Windsor,2017-02-17,4
de,Magdeburg,Offenbach,La vie parisienne,2016-09-22,7
de,Magdeburg,Puccini,Madama Butterfly,2016-12-09,4
de,Magdeburg,Puccini,Tosca,2016-10-20,10
de,Magdeburg,"Wagner, Richard",Der fliegende Hollander,2017-01-21,8
de,Mainz,Bellini,Norma,2016-09-24,8
de,Mainz,Benatzky,Im weissen Rossl,2016-11-26,19
de,Mainz,Britten,A Midsummer Night's Dream,2017-05-12,5
de,Mainz,Gluck,Armide,2017-01-14,9
de,Mainz,Hindemith,Mathis der Maler,2017-03-18,7
de,Mainz,Poulenc,Dialogues des Carmelites,2016-10-28,4
de,Mainz,Puccini,La boheme,2016-10-15,13
de,Mainz,"Wagner, Richard",Der fliegende Hollander,2016-09-28,6
de,Mannheim,Czernowin,Infinite Now,2017-05-26,5
de,Mannheim,Donizetti,Lucia di Lammermoor,2016-12-22,6
de,Mannheim,Handel,Hercules,2016-12-09,8
de,Mannheim,Haydn,L'isola disabitata,2017-04-06,4
de,Mannheim,Humperdinck,Hansel und Gretel,2016-11-01,5
de,Mannheim,Lehar,Die lustige Witwe,2017-03-11,5
de,Mannheim,Monteverdi,Il ritorno d'Ulisse in patria,2017-03-04,9
de,Mannheim,Mozart,Cosi fan tutte,2017-03-23,7
de,Mannheim,Mozart,Idomeneo re di Creta,2016-09-28,8
de,Mannheim,Puccini,Madama Butterfly,2017-02-19,6
de,Mannheim,Puccini,Tosca,2016-09-30,5
de,Mannheim,Rossini,Il barbiere di Siviglia,2017-05-07,6
de,Mannheim,Rossini,Tancredi,2016-10-09,5
de,Mannheim,Schumann,Genoveva,2017-04-29,5
de,Mannheim,Spoliansky,Wie werde ich reich und glucklich?,2017-01-21,12
de,Mannheim,"Strauss, J",Die Fledermaus,2016-12-14,4
de,Mannheim,"Strauss, R",Elektra,2017-05-13,5
de,Mannheim,Verdi,Aida,2016-10-29,12
de,Mannheim,Verdi,Un ballo in maschera,2017-07-06,6
de,Mannheim,"Wagner, Richard",Lohengrin,2017-01-28,5
de,Mannheim,"Wagner, Richard",Parsifal,2017-04-09,4
de,Mannheim,Weill,Aufstieg und Fall der Stadt Mahagonny,2017-07-01,5
de,Meiningen,Donizetti,Lucia di Lammermoor,2016-09-03,5
de,Meiningen,Frid,The Diary of Anne Frank,2017-02-17,4
de,Meiningen,Humperdinck,Hansel und Gretel,2016-12-26,1
de,Meiningen,"Kalman, E",Grafin Mariza,2016-09-10,12
de,Meiningen,Lortzing,Regina,2016-11-04,3
de,Meiningen,Offenbach,Les contes d'Hoffmann,2017-01-20,7
de,Meiningen,Rossini,Il barbiere di Siviglia,2016-10-14,13
de,Meiningen,Verdi,La traviata,2017-02-12,4
de,Meiningen,"Wagner, Richard",Der Ring an 1 Abend,2016-09-23,3
de,Meiningen,"Wagner, Richard",Die Meistersinger von Nurnberg,2017-04-07,5
de,Meiningen,"Wagner, Richard",Tannhauser,2016-09-04,7
de,Meißen,Rossini,La cenerentola,2017-03-23,1
de,Meißen,Verdi,Don Carlos,2016-11-06,1
de,Mönchengladbach,Gluck,Orfeo ed Euridice,2017-06-15,5
de,Mönchengladbach,Humperdinck,Hansel und Gretel,2016-12-03,8
de,Mönchengladbach,Menotti,The Consul,2017-02-04,7
de,Mönchengladbach,Rossini,Il barbiere di Siviglia,2016-09-24,8
de,München,Beethoven,Fidelio,2016-10-01,3
de,München,Bellini,La sonnambula,2016-09-24,4
de,München,Bizet,Carmen,2017-01-07,3
de,München,Bizet,Les Pecheurs de perles,2017-01-18,3
de,München,Boito,Mefistofele,2016-11-04,3
de,München,Brachtel,[catarsi],2017-06-28,4
de,München,Doderer,Liliom,2016-11-04,7
de,München,Donizetti,L'elisir d'amore,2016-11-27,3
de,München,Donizetti,La favorite,2016-10-23,6
de,München,Donizetti,La favorite,2017-07-26,2
de,München,Donizetti,Lucia di Lammermoor,2016-10-11,4
de,München,Donizetti,Lucia di Lammermoor,2017-07-13,2
de,München,Donizetti,Roberto Devereux,2017-04-16,3
de,München,"Dvorak, A",Rusalka,2017-06-15,3
de,München,"Dvorak, A",Rusalka,2017-06-25,1
de,München,Giordano,Andrea Chenier,2017-03-12,6
de,München,Giordano,Andrea Chenier,2017-07-28,2
de,München,Halevy,La juive,2016-10-22,3
de,München,Handel,Alexander's Feast,2017-07-16,1
de,München,Humperdinck,Hansel und Gretel,2016-12-16,6
de,München,Janacek,Jenufa,2017-03-05,3
de,München,Janacek,Jenufa,2017-07-14,1
de,München,"Kalman, E",Die Faschingsfee,2017-02-16,9
de,München,Menotti,The Consul,2017-03-28,6
de,München,Morse,Frau Schindler,2017-03-09,6
de,München,Mozart,Cosi fan tutte,2016-11-18,5
de,München,Mozart,Cosi fan tutte,2017-04-12,3
de,München,Mozart,Die Entfuhrung aus dem Serail,2017-03-24,3
de,München,Mozart,Die Entfuhrung aus dem Serail,2017-04-11,4
de,München,Mozart,Die Zauberflote,2016-12-28,4
de,München,Mozart,Die Zauberflote,2017-07-06,2
de,München,Mozart,Don Giovanni,2017-06-26,10
de,München,Mozart,Le nozze di Figaro,2016-11-13,4
de,München,Musorgsky,Boris Godunov,2017-01-26,3
de,München,Offenbach,Les contes d'Hoffmann,2017-07-27,2
de,München,Prokofiev,The Fiery Angel,2017-02-19,3
de,München,Puccini,La boheme,2016-11-19,3
de,München,Puccini,Madama Butterfly,2017-05-06,3
de,München,Puccini,Turandot,2016-12-03,4
de,München,Purcell,King Arthur,2016-12-08,7
de,München,Rossini,Guillaume Tell,2017-05-07,4
de,München,Rossini,La cenerentola,2017-06-01,4
de,München,Rossini,Semiramide,2017-02-12,6
de,München,Rossini,Semiramide,2017-07-21,2
de,München,Schreker,Die Gezeichneten,2017-07-01,4
de,München,Shostakovich,Lady Macbeth of Mtsensk,2016-11-28,5
de,München,Shostakovich,Lady Macbeth of Mtsensk,2017-07-22,1
de,München,Srnka,South Pole,2017-01-18,3
de,München,"Strauss, J",Die Fledermaus,2016-12-31,4
de,München,"Strauss, J",Wiener Blut,2017-07-21,5
de,München,"Strauss, R",Ariadne auf Naxos,2017-03-26,3
de,München,"Strauss, R",Der Rosenkavalier,2017-02-05,3
de,München,"Strauss, R",Die Frau ohne Schatten,2017-07-02,2
de,München,"Strauss, R",Elektra,2017-02-10,3
de,München,Turnage,Greek,2017-06-26,4
de,München,Verdi,Don Carlos,2017-01-15,3
de,München,Verdi,Falstaff,2017-03-13,3
de,München,Verdi,La forza del destino,2017-07-19,2
de,München,Verdi,La traviata,2016-09-18,6
de,München,Verdi,La traviata,2017-06-27,2
de,München,Verdi,Macbeth,2016-12-18,3
de,München,Verdi,Nabucco,2017-05-20,4
de,München,Verdi,Nabucco,2017-07-15,1
de,München,Verdi,Un ballo in maschera,2017-06-11,3
de,München,"Wagner, Richard",Die Meistersinger von Nurnberg,2016-09-30,3
de,München,"Wagner, Richard",Tannhauser,2017-05-21,3
de,München,"Wagner, Richard",Tannhauser,2017-07-09,1
de,München,"Wagner, Richard",Tristan und Isolde,2017-04-13,3
de,München,Weber,Oberon,2017-07-21,4
de,München,Weill,Die Dreigroschenoper,2016-10-07,2
de,Münster,Battistelli,Prova d'Orchestra,2017-05-20,6
de,Münster,Gounod,Faust,2016-09-10,12
de,Münster,Handel,Alcina,2017-01-14,12
de,Münster,Mozart,Die Zauberflote,2016-10-01,5
de,Münster,Verdi,Falstaff,2016-11-05,12
de,Münster,Weber,Der Freischutz,2017-03-25,9
de,Neuburg an der Donau,Gardi,Il medico a suo dispetto,2017-07-22,5
de,Neuburg an der Donau,Gardi,L'incantesimo senza magia,2017-07-22,5
de,Neumünster,Donizetti,Maria Stuarda,2017-02-24,1
de,Neustadt,Rossini,La cenerentola,2017-05-06,1
de,Neustrelitz,Gounod,Faust,2016-09-30,3
de,Neustrelitz,Handel,Serse,2017-05-06,4
de,Neustrelitz,Humperdinck,Hansel und Gretel,2016-10-21,4
de,Neustrelitz,"Kalman, E",Die Csardasfurstin,2016-10-08,7
de,Neustrelitz,Lortzing,Zar und Zimmermann,2016-11-18,3
de,Neustrelitz,Mozart,Cosi fan tutte,2017-01-21,4
de,Neustrelitz,Offenbach,Les contes d'Hoffmann,2017-03-18,5
de,Neustrelitz,"Strauss, J",Der Zigeunerbaron,2017-07-07,13
de,Nienburg,Mozart,Don Giovanni,2017-03-01,1
de,Nienburg,"Strauss, J",Der Zigeunerbaron,2017-03-19,2
de,Nordhausen,Diemer,Bonnie und Clyde,2017-05-05,5
de,Nordhausen,Lortzing,Zar und Zimmermann,2017-06-16,12
de,Nordhausen,Moreno Torroba,Luisa Fernanda,2016-11-18,7
de,Nordhausen,Mozart,Bastien und Bastienne,2017-06-24,5
de,Nordhausen,Puccini,La boheme,2016-09-16,8
de,Nordhausen,"Strauss, R",Salome,2017-01-20,6
de,Nürnberg,"Bach, JS",Matthaus-Passion,2017-05-19,4
de,Nürnberg,Bellini,Norma,2017-05-13,8
de,Nürnberg,Benatzky,Im weissen Rossl,2016-10-03,5
de,Nürnberg,Berg,Wozzeck,2017-02-18,6
de,Nürnberg,Berlioz,Benvenuto Cellini,2016-11-12,6
de,Nürnberg,Humperdinck,Hansel und Gretel,2016-11-26,12
de,Nürnberg,Kampe,Anoia,2017-05-12,3
de,Nürnberg,Musorgsky,Boris Godunov,2016-10-01,9
de,Nürnberg,Rossini,L'italiana in Algeri,2017-01-21,12
de,Nürnberg,Verdi,Attila,2017-06-24,7
de,Nürnberg,Verdi,Rigoletto,2016-09-20,7
de,Nürnberg,"Wagner, Richard",Das Rheingold,2017-03-04,4
de,Nürnberg,"Wagner, Richard",Die Walkure,2017-03-19,4
de,Nürnberg,"Wagner, Richard",Gotterdammerung,2017-04-30,4
de,Nürnberg,"Wagner, Richard",Siegfried,2017-04-09,4
de,Oeynhausen,Lortzing,Zar und Zimmermann,2017-03-23,1
de,Oeynhausen,Verdi,Rigoletto,2016-10-30,1
de,Oldenburg,Bizet,Carmen,2017-05-27,8
de,Oldenburg,Bizet,Carmen,2017-08-20,1
de,Oldenburg,Boesmans,"Yvonne, princesse de Bourgogne",2017-03-25,8
de,Oldenburg,Donizetti,La Fille du regiment,2016-12-02,11
de,Oldenburg,Foroni,Christina Regina di Svezia,2016-08-18,4
de,Oldenburg,Handel,Agrippina,2016-10-15,13
de,Oldenburg,Humperdinck,Hansel und Gretel,2016-11-23,8
de,Oldenburg,Lehar,Die lustige Witwe,2016-08-31,5
de,Oldenburg,Mozart,Die Entfuhrung aus dem Serail,2016-10-14,11
de,Oldenburg,Verdi,Macbeth,2016-09-17,12
de,Oldenburg,"Wagner, Richard",Das Rheingold,2017-02-04,9
de,Osnabruck,Bizet,Carmen,2016-10-01,2
de,Osnabruck,Fennessy,Sweat of the Sun,2017-06-02,4
de,Osnabruck,Gal,Das Lied der Nacht,2017-04-29,7
de,Osnabruck,Lehar,Die lustige Witwe,2016-11-26,15
de,Osnabruck,Mozart,Die Zauberflote,2016-09-03,20
de,Osnabruck,Puccini,Manon Lescaut,2017-01-14,9
de,Paderborn,Handel,Jephtha,2017-05-28,1
de,Paderborn,"Kalman, E",Die Csardasfurstin,2017-05-10,1
de,Paderborn,Lortzing,Zar und Zimmermann,2016-11-23,1
de,Paderborn,Verdi,Rigoletto,2016-12-21,1
de,Paderborn,"Wagner, Richard",Die Meistersinger von Nurnberg,2017-03-26,1
de,Passau,Catalani,La Wally,2016-12-17,8
de,Passau,Donizetti,Lucia di Lammermoor,2017-06-17,4
de,Passau,Janacek,The Cunning Little Vixen,2017-04-08,7
de,Passau,Rameau,Platee,2017-02-18,7
de,Passau,"Strauss, J",Der Zigeunerbaron,2016-09-24,13
de,Passau,"Wagner, Richard",Tristan und Isolde,2017-05-14,3
de,Pforzheim,Bernstein,Candide,2017-02-25,11
de,Pforzheim,Donizetti,Lucia di Lammermoor,2016-10-14,1
de,Pforzheim,Hindemith,Cardillac,2017-05-27,8
de,Pforzheim,Mozart,Le nozze di Figaro,2016-10-29,13
de,Pforzheim,Puccini,La boheme,2016-09-16,12
de,Pforzheim,"Strauss, J",Eine Nacht in Venedig,2016-12-10,11
de,Plauen,Bizet,Les Pecheurs de perles,2017-04-01,3
de,Plauen,Cui,Puss in Boots,2016-11-26,18
de,Plauen,Frid,The Diary of Anne Frank,2016-10-28,5
de,Plauen,Haydn,Il mondo della luna,2017-01-14,4
de,Plauen,Leoncavallo,Pagliacci,2017-06-10,2
de,Plauen,Mascagni,Cavalleria rusticana,2017-06-10,2
de,Plauen,Offenbach,Barbe-bleue,2016-10-02,5
de,Plauen,Verdi,Luisa Miller,2016-11-20,2
de,Plauen,"Zeller, C",Der Vogelhandler,2017-02-03,3
de,Potsdam,Lliteres,Los Elementos,2017-06-16,4
de,Potsdam,Monteverdi,Il ritorno d'Ulisse in patria,2017-06-10,2
de,Potsdam,Mozart,Die Entfuhrung aus dem Serail,2017-04-01,2
de,Potsdam,Mozart,Die Zauberflote (reduction),2017-06-22,3
de,Putbus,Evers,Gold!,2017-04-25,1
de,Putbus,Gounod,Faust,2017-05-26,1
de,Radebeul,Bizet,Carmen,2016-12-01,3
de,Radebeul,Frid,The Diary of Anne Frank,2017-02-24,3
de,Radebeul,Humperdinck,Hansel und Gretel,2016-12-08,5
de,Radebeul,Mozart,Die Zauberflote,2017-06-04,9
de,Radebeul,Previn,A Streetcar named Desire,2016-10-01,6
de,Radebeul,Rossini,La cenerentola,2016-11-12,11
de,Radebeul,Saint-Saens,Samson et Dalila,2017-01-14,1
de,Radebeul,"Strauss, J",Eine Nacht in Venedig,2017-03-11,2
de,Radebeul,Verdi,Don Carlos,2016-10-30,2
de,Radebeul,Verdi,La traviata,2017-04-01,5
de,Radebeul,Weber,Der Freischutz,2017-08-03,8
de,Regensburg,Bizet,Carmen,2016-09-24,18
de,Regensburg,Eggert,Freax,2017-01-21,14
de,Regensburg,Flotow,Martha,2016-10-29,19
de,Regensburg,Frid,The Diary of Anne Frank,2016-11-06,12
de,Regensburg,Mozart,Die Zauberflote,2016-12-16,4
de,Regensburg,Offenbach,Orphee aux enfers,2017-03-11,20
