Dog Name,Count,Rank,Date
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,15,97,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,14,110,10/11/2017 12:00:00 AM
#REF!,13,123,10/11/2017 12:00:00 AM
#REF!,13,123,10/11/2017 12:00:00 AM
#REF!,13,123,10/11/2017 12:00:00 AM
#REF!,13,123,10/11/2017 12:00:00 AM
#REF!,13,123,10/11/2017 12:00:00 AM
#REF!,13,123,10/11/2017 12:00:00 AM
#REF!,13,123,10/11/2017 12:00:00 AM
#REF!,13,123,10/11/2017 12:00:00 AM
#REF!,13,123,10/11/2017 12:00:00 AM
#REF!,13,123,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,12,133,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,11,145,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,10,162,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,9,180,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,8,204,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,7,243,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,6,278,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,5,332,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,4,414,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
#REF!,3,550,10/11/2017 12:00:00 AM
